Item Name,Item Category,Pack,Period,Quantity Used,PSU Semester
LID DWH 9/12/20OZ PLA,Food,1000 EA/CS,01/01/26-01/31/26,3,Winter Break
LID FLAT S/S 16/24 PLA,Food,1000/CS,01/01/26-01/31/26,1,Winter Break
LID FLAT S/S 9/12/20OZ PLA,Food,1000/CS,01/01/26-01/31/26,0,Winter Break
LID FOR 12&16 & 24 OZ SOUP BOWL COMPOST,Food,500 EA/CS,01/01/26-01/31/26,19,Winter Break
LID FOR 24OZ SQUARE CNTR 2G0,Food,504 EA/CS,01/01/26-01/31/26,9,Winter Break
LID HOT 12/16/20OZ PACTIV,Food,1020 EA/CS,01/01/26-01/31/26,53,Winter Break
LID PLSTC SOUFFLE 2OZ (HOT),Food,2500/CS,01/01/26-01/31/26,37,Winter Break
LID PLSTC SOUFFLE 4OZ (HOT),Food,2500/CS,01/01/26-01/31/26,6,Winter Break
LINER PAN NYLON FOR 1/4 & 1/3,Food,100 EA/CS,01/01/26-01/31/26,5,Winter Break
LINERS PAN 16.75 X 12.25 MULTI USE,Food,2000 EA/CS,01/01/26-01/31/26,11,Winter Break
LINERS PAN 16.75X24.5 MULTI USE,Food,1000 EA/CASE,01/01/26-01/31/26,5,Winter Break
LINERS PAN 16X24.5 SINGLE USE,Food,1000EA/CS,01/01/26-01/31/26,11,Winter Break
LINERS PAN BKY SILICONE,Food,1000/CS,01/01/26-01/31/26,9,Winter Break
LIQ AMARETTO DISARONNO,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ BOURBON JIM BEAM,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ BOURBON KNOB'S CREEK,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ BOURBON WILD TURK 80,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ GIN BLUECOAT,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ GIN DRY BOMBAY,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ GIN SEAGRAM EX DRY,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ GIN TANQUERAY DRY,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ LIQUER BAILEY IRISH CRM,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ LIQUER CURACAO BOLS BLUE,Food,1 LITER,01/01/26-01/31/26,0,Winter Break
LIQ LIQUER FRANGELICO,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ LIQUER GRAND MARNIER,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ LIQUER JAC GRENADINE,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ LIQUER KAHLUA,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ LIQUER SAMBUCA ROMANA,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ RUM CAP MORGAN SPICED 100PF,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ RUM CAP MORGAN SPICED ORIG,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ TEQ JOSE CUERVO,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ TRIPLE SEC DEKUYPER 1L,Food,1 LITER,01/01/26-01/31/26,0,Winter Break
LIQ VERMOUTH M&R DRY 375ML,Food,375 ML,01/01/26-01/31/26,0,Winter Break
LIQ VERMOUTH M&R SWT 375ML,Food,375 ML,01/01/26-01/31/26,0,Winter Break
LIQ VODKA ABSOLUT PEPPAR,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ VODKA GREY GOOSE,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ VODKA KETEL ONE,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ VODKA SMIRNOFF,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ VODKA STOLICHNAYA,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ VODKA TITO'S,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ WHISKEY CAN CLUB,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ WHISKEY CROWN ROYAL,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ WHISKEY JAMSN IRISH,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ WHISKEY LORD CALVERT CANAD,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQ WHISKEY SEAGRAM VO,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQUOR AMARETTO DI SARRONO,Food,1.75 LITER,01/01/26-01/31/26,0,Winter Break
LIQUOR BAILEYS IRISH CRM,Food,1.75 LITER,01/01/26-01/31/26,0,Winter Break
LIQUOR BEER GUINNESS CAN,Food,14.9 OZ CAN,01/01/26-01/31/26,67,Winter Break
LIQUOR BEER RED MO ALE BOTTLE,Food,12 OZ BOTTLE,01/01/26-01/31/26,0,Winter Break
LIQUOR BEER YUENGLING CAN,Food,12 OZ CAN,01/01/26-01/31/26,64,Winter Break
LIQUOR BOURBON JIM BEAM,Food,1.75 LITER,01/01/26-01/31/26,-6,Winter Break
LIQUOR BOURBON OLD CROW,Food,1.75 LITER,01/01/26-01/31/26,0,Winter Break
LIQUOR BRANDY CHRIS BROS,Food,750 ML,01/01/26-01/31/26,25,Winter Break
LIQUOR GRAND MARNIER,Food,1.75 LITER,01/01/26-01/31/26,0,Winter Break
LIQUOR KAHLUA,Food,1.75 LITER,01/01/26-01/31/26,0,Winter Break
LIQUOR KIRSCHWASSER DEKUY,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQUOR RUM DARK MYERS,Food,750 ML,01/01/26-01/31/26,13,Winter Break
LIQUOR RUM LT JAC,Food,750 ML,01/01/26-01/31/26,0,Winter Break
LIQUOR SAKE GEKKEIKAN,Food,1.5 LITER,01/01/26-01/31/26,1,Winter Break
LIQUOR SHERRY TAYLOR DRY,Food,3L,01/01/26-01/31/26,26,Winter Break
LIQUOR TEQUILA MONTEZUMA,Food,1 LITER,01/01/26-01/31/26,0,Winter Break
LIQUOR VODKA VLADIMIR,Food,1.75 LITER,01/01/26-01/31/26,-4,Winter Break
LIQUOR WINE MARSALA TAYLOR,Food,1.5 LITER,01/01/26-01/31/26,11,Winter Break
LIQUOR WINE RED DRY FRANZ,Food,5 LITER BOX,01/01/26-01/31/26,27,Winter Break
LIQUOR WINE WHIT DRY FRANZ,Food,5 LITER BOX,01/01/26-01/31/26,-38,Winter Break
LIQUOR WINE ZINFANDEL FRANZ,Food,5 LITER BOX,01/01/26-01/31/26,0,Winter Break
MARGARINE BULK,Food,30 LB/CS,01/01/26-01/31/26,41,Winter Break
MARINADE TANDOORI,Food,4#/CNTR,01/01/26-01/31/26,30,Winter Break
MASK DISPOSABLE,Food,50 EA/BOX,01/01/26-01/31/26,0,Winter Break
MENU CARD HOLDER 5 1/2 X 3 3/4,Food,EACH,01/01/26-01/31/26,0,Winter Break
MILK EVAPORATED,Food,*6-CN/CS,01/01/26-01/31/26,1,Winter Break
MIRIN,Food,6-2 QT/CS,01/01/26-01/31/26,6,Winter Break
MISO TRADITIONAL,Food,2.2#/PKG,01/01/26-01/31/26,36,Winter Break
MIX WAFFLE EUROPEAN,Food,30#/BOX,01/01/26-01/31/26,29,Winter Break
MIX WAFFLE/PANCAKE AF,Food,5-3 LB/CASE,01/01/26-01/31/26,3,Winter Break
MUSHROOM PULLED SHITTAKE FZN BULK,Food,6-2.2 LB/CS,01/01/26-01/31/26,15,Winter Break
NAME TAG HFS STDNT/TECH,Food,EACH,01/01/26-01/31/26,235,Winter Break
NAME TAG-SCH OF HOS MGMT,Food,EACH,01/01/26-01/31/26,0,Winter Break
NAPKIN BEV PRINTED PENN STATE MARK,Food,3000/CS,01/01/26-01/31/26,0,Winter Break
NAPKIN DISP PRINTED BJC,Food,6816 EA/CS,01/01/26-01/31/26,6,Winter Break
NAPKIN MORNAP 13X12 NAT,Food,6000/CS,01/01/26-01/31/26,195,Winter Break
NAPKIN PAPER BEV 10X10 WHTE,Supply,3000 EA/CS,01/01/26-01/31/26,0,Winter Break
NAPKIN PAPER DNR WHITE,Supply,1000/CS,01/01/26-01/31/26,5,Winter Break
NOODLE FZN LO MEIN PRECOOKED,Food,6-5LB/CS,01/01/26-01/31/26,30,Winter Break
NOODLE RICE,Food,6-8.8 OZ/CS,01/01/26-01/31/26,5,Winter Break
NOODLE RICE STICKS,Food,30-14 OZ/CS,01/01/26-01/31/26,4,Winter Break
NOODLE UDON PRE-COOKED,Food,4-5 LB/CS,01/01/26-01/31/26,24,Winter Break
NORI SUSHI TOASTED,Food,10 SHT/PKG,01/01/26-01/31/26,32,Winter Break
NUT COCONUT SNOWFLAKE,Food,10LB/BOX,01/01/26-01/31/26,15,Winter Break
NUT MIX TRAIL D DELIGHT,Food,20#/CS,01/01/26-01/31/26,6,Winter Break
NUT PEANUT PB STOCK HONEY,Food,30#/CS,01/01/26-01/31/26,23,Winter Break
NUT PEANUT PB STOCK NAT,Food,30#/CS,01/01/26-01/31/26,1,Winter Break
NUT PIGNOLI PINE NUTS,Food,5LB/CASE,01/01/26-01/31/26,1,Winter Break
NUTELLA 3 KG,Food,2-3 KG/CS,01/01/26-01/31/26,43,Winter Break
NUTELLA PIPING BAG,Supply,6-35.2 OZ/CS,01/01/26-01/31/26,65,Winter Break
OATMEAL QUICK,Food,12-42 OZ/CS,01/01/26-01/31/26,0,Winter Break
OATMEAL REG ROLLED,Food,50 LB/BAG,01/01/26-01/31/26,8,Winter Break
OATMILK OATLY BARISTA BULK,Food,12-32 OZ/CS,01/01/26-01/31/26,64,Winter Break
OIL CANOLA KOSHER,Food,6-1 GAL/CS,01/01/26-01/31/26,0,Winter Break
OIL COATING PAN AEROSOL,Food,6-16.5OZ/CS,01/01/26-01/31/26,87,Winter Break
OIL COATING WAFFLE IRON SPRAY,Food,EACH,01/01/26-01/31/26,8,Winter Break
OIL OLIVE EXTRA VIRGIN,Food,4-3 LTR/CS,01/01/26-01/31/26,23,Winter Break
OIL OLIVE PURE,Food,4-1 GAL/CS,01/01/26-01/31/26,34,Winter Break
OIL SESAME,Food,56 OZ/CAN,01/01/26-01/31/26,105,Winter Break
OIL VEG CANOLA,Food,6-1 GAL/CS,01/01/26-01/31/26,138,Winter Break
OLIVE PITTED BLACK,Food,6-10CN/CS,01/01/26-01/31/26,3,Winter Break
OLIVE PITTED CALAMATA,Food,* 4-2 KG/CS,01/01/26-01/31/26,9,Winter Break
OLIVE SLCD BLACK KOSHER,Food,6 10 CN/CASE,01/01/26-01/31/26,22,Winter Break
OLIVE STUFFED MANZANILLA,Food,4/GAL,01/01/26-01/31/26,10,Winter Break
PAD SCOURING HD 3.5X5,Food,20 CS,01/01/26-01/31/26,11,Winter Break
PAD SCOURING PURPLE,Food,24 EA/BOX,01/01/26-01/31/26,1,Winter Break
PADS SCOUR NYLON 6 1/2X 9 1/2,Food,3-20 EA/CS,01/01/26-01/31/26,5,Winter Break
PAPER WAX INTERLEAVED 12 X 10 3/4,Supply,12 BOX/CASE,01/01/26-01/31/26,0,Winter Break
PASTA BOWTIE (FARFALLE),Food,20LB/CASE,01/01/26-01/31/26,3,Winter Break
PASTA CAVATAPPI/CELLENTANI,Food,2-10#/CS,01/01/26-01/31/26,222,Winter Break
PASTA EGG NOODLES,Food,10LB/BOX,01/01/26-01/31/26,28,Winter Break
"PASTA FETTUCCINI 10"" MED",Food,20#/BOX,01/01/26-01/31/26,5,Winter Break
PASTA FZN GNOCCHI,Food,5-2.2 LB/CS,01/01/26-01/31/26,27,Winter Break
PASTA FZN RAVIOLI CHEESE,Food,300 EA/CS,01/01/26-01/31/26,72,Winter Break
PASTA FZN SHT REG 4OZ,Food,48 CT,01/01/26-01/31/26,18,Winter Break
PASTA FZN TORTELLINI CHEESE,Food,10 LB/BOX,01/01/26-01/31/26,38,Winter Break
PASTA FZN TORTELLINI TRI-CLR CHEESE,Food,2-5#/CS,01/01/26-01/31/26,260,Winter Break
PASTA GEMELLI,Food,2-10 LB/CS,01/01/26-01/31/26,24,Winter Break
PASTA GF PENNE KOSHER,Food,8 BX/CS,01/01/26-01/31/26,13,Winter Break
PASTA LINGUINE #12,Food,20#/BOX,01/01/26-01/31/26,15,Winter Break
PASTA MACARONI ELBOW,Food,20LB/BOX,01/01/26-01/31/26,31,Winter Break
PASTA ORZO,Food,16-16 OZ/CS,01/01/26-01/31/26,9,Winter Break
PASTA PENNE,Food,20#/BOX,01/01/26-01/31/26,207,Winter Break
PASTA SHELLS MED,Food,20LB/BOX,01/01/26-01/31/26,9,Winter Break
PASTA SPAGHETTI #9 THIN CUT,Food,20LB/BOX,01/01/26-01/31/26,5,Winter Break
PASTA SPIRALS (ROTINI),Food,20LB/BOX,01/01/26-01/31/26,7,Winter Break
PASTA WW PENNE,Food,20#/CASE,01/01/26-01/31/26,1,Winter Break
PASTA ZITI,Food,20#/BOX,01/01/26-01/31/26,2,Winter Break
PASTE CURRY RED,Food,*4 CNTR/CS,01/01/26-01/31/26,27,Winter Break
PASTE CURRY YELLOW,Food,24-6.8OZ/CS,01/01/26-01/31/26,0,Winter Break
PASTE GOCHUJANG,Food,12 CNTR/CS,01/01/26-01/31/26,10,Winter Break
PASTE PRESERVED LEMON,Food,17 LB TUB,01/01/26-01/31/26,7,Winter Break
PASTE TIKKA MASALA,Food,*4 CNTR/CS,01/01/26-01/31/26,21,Winter Break
PASTE VINDALOO,Food,4-2.5#/CASE,01/01/26-01/31/26,0,Winter Break
PC CHEESE CRM 1OZ,Food,100/CASE,01/01/26-01/31/26,159,Winter Break
PC CHEESE CRM CHIVE AND ONION 1 OZ,Food,100 EA/CS,01/01/26-01/31/26,18,Winter Break
PC CHEESE CRM LF 3/4OZ,Food,100 EA/CASE,01/01/26-01/31/26,8,Winter Break
PC CHEESE CRM STRAW,Food,100 EA/CS,01/01/26-01/31/26,15,Winter Break
PC CRMER HALF & HALF SHELF STABLE,Food,384-.304 OZ/CS,01/01/26-01/31/26,11,Winter Break
PC DRESS 1000 ISLAND,Food,60 EA/CS,01/01/26-01/31/26,3,Winter Break
PC DRESS CAESAR CRMY,Food,60 EA/CS,01/01/26-01/31/26,33,Winter Break
PC DRESS FF FRENCH,Food,60 EA/CS,01/01/26-01/31/26,1,Winter Break
PC DRESS FF HONEY DIJON,Food,60 EA/CS,01/01/26-01/31/26,5,Winter Break
PC DRESS FF ITALIAN,Food,60 EA/CS,01/01/26-01/31/26,9,Winter Break
PC DRESS FF RANCH,Food,60 EA/CS,01/01/26-01/31/26,10,Winter Break
PC DRESS FF VIN RASPBERRY,Food,60 EA/CS,01/01/26-01/31/26,7,Winter Break
PC DRESS ITALIAN GOLDEN,Food,60 EA/CS,01/01/26-01/31/26,17,Winter Break
PC DRESS MAYONNAISE,Food,500EA/CS,01/01/26-01/31/26,5,Winter Break
PC DRESS RANCH GARDEN,Food,60 EA/CS,01/01/26-01/31/26,31,Winter Break
PC DRESS VIN BALSAMIC,Food,60-1.5 OZ/CS,01/01/26-01/31/26,9,Winter Break
PC HONEY,Food,200 EA/CASE,01/01/26-01/31/26,18,Winter Break
PC JELLY GRAPE,Food,200/CS,01/01/26-01/31/26,8,Winter Break
PC JELLY STRAWBERRY JAM,Food,200/CS,01/01/26-01/31/26,11,Winter Break
PC MARGARINE CUPS,Supply,600 EA/CS,01/01/26-01/31/26,1,Winter Break
PC PEANUT BUTTER 0.75OZ,Food,200 EA/CS,01/01/26-01/31/26,11,Winter Break
PC SAUCE CATSUP,Food,1000/CS,01/01/26-01/31/26,5,Winter Break
PC SAUCE DIPPING BARBEQUE,Food,100/CS,01/01/26-01/31/26,32,Winter Break
PC SAUCE DIPPING BUFFALO,Food,100 EA/CASE,01/01/26-01/31/26,18,Winter Break
PC SAUCE DIPPING MUSTARD HONEY,Food,100/CS,01/01/26-01/31/26,29,Winter Break
PC SAUCE DIPPING SWT & SOUR,Food,100/CS,01/01/26-01/31/26,9,Winter Break
PC SAUCE HONEY HOT WING,Food,100 EA/CS,01/01/26-01/31/26,18,Winter Break
PC SAUCE MUSTARD YEL,Food,500/CS,01/01/26-01/31/26,1,Winter Break
PC SAUCE SOY,Food,200 EA/CS,01/01/26-01/31/26,36,Winter Break
PC SPICE PEPPER,Food,6000/CS,01/01/26-01/31/26,6,Winter Break
PC SPICE SALT,Food,6000/CS,01/01/26-01/31/26,8,Winter Break
PC SUGAR,Food,2000/CS,01/01/26-01/31/26,7,Winter Break
PC SWTNR ARTFCL EQUAL,Food,2000/CASE,01/01/26-01/31/26,1,Winter Break
PC SWTNR ARTFCL SPLENDA,Food,2000/CASE,01/01/26-01/31/26,7,Winter Break
PC SYRUP TABLE,Food,100/CS,01/01/26-01/31/26,31,Winter Break
PCI LNDRY CORNERSTONE JACKET,Food,EACH,01/01/26-01/31/26,0,Winter Break
PEANUT BUTTER CRMY,Food,8-2.5#/CS,01/01/26-01/31/26,6,Winter Break
PEPPERS BANANA RING,Food,4 GAL/CASE,01/01/26-01/31/26,42,Winter Break
PEPPERS JALAPENO SLCD,Food,4-1 GAL/CS,01/01/26-01/31/26,33,Winter Break
PEPPERS PEPPERONCINI HOT WHL GREEN,Food,4/GAL,01/01/26-01/31/26,2,Winter Break
"PICK BAMBOO KNOT 3.5""",Food,1000/BX,01/01/26-01/31/26,2,Winter Break
PICKLE CHIPS DILL THIN KOSHER,Food,4-1 GAL/CS,01/01/26-01/31/26,87,Winter Break
PICKLE DILL SPEAR KOSHER,Food,5 GAL/PAIL,01/01/26-01/31/26,3,Winter Break
PICKLE RELISH SWT KOSHER,Food,4 GAL/CS,01/01/26-01/31/26,2,Winter Break
PICNIC PACK COMPOST F/K/S ONLY,Food,250/CS,01/01/26-01/31/26,0,Winter Break
PICNIC PACK HVY WT BLACK,Food,250 EA/CS,01/01/26-01/31/26,19,Winter Break
"PIE SHELL 9""",Food,20 EA/CS,01/01/26-01/31/26,15,Winter Break
PIEROGIE CHEDDAR CHEESE,Food,288 EA/BOX,01/01/26-01/31/26,28,Winter Break
PIEROGIE CHEDDAR CHEESE MINI,Food,4-98 EA/CASE,01/01/26-01/31/26,42,Winter Break
PITA WHIT MED,Food,12-10CT,01/01/26-01/31/26,13,Winter Break
"PLATE 10"" RD COMPOST",Supply,500 EA/CS,01/01/26-01/31/26,24,Winter Break
"PLATE 6"" RD COMPOST",Supply,1000 EA/CS,01/01/26-01/31/26,12,Winter Break
"PLATE 9"" RD COMPOST",Supply,500 EA/CS,01/01/26-01/31/26,57,Winter Break
"PLATE PAPER 9""",Supply,1200/CASE,01/01/26-01/31/26,4,Winter Break
"PLATE PLSTC 6""SCROLLWARE",Supply,180/CS,01/01/26-01/31/26,15,Winter Break
"PLATE PLSTC 9""SCROLLWARE",Supply,240 EA/CS,01/01/26-01/31/26,7,Winter Break
POLO CAMPUS DINING METZ,Food,5XLARGE,01/01/26-01/31/26,0,Winter Break
PORK BACON CANADIAN STYLE,Food,CATCH WEIGHT,01/01/26-01/31/26,554,Winter Break
PORK BACON CRUMBLES FC,Food,2-5#/CS,01/01/26-01/31/26,65,Winter Break
PORK BACON FC ROUND,Food,192 EA/BOX,01/01/26-01/31/26,85,Winter Break
PORK BACON FC SLCD,Food,300 EA/CS,01/01/26-01/31/26,154,Winter Break
PORK BACON HARDWOOD SMOKED 13-17CT,Food,CATCH WGT/#,01/01/26-01/31/26,285,Winter Break
PORK BACON SLCD LAYOUT 18-22CT,Food,15 #/CASE,01/01/26-01/31/26,406,Winter Break
PORK BUTT BNLS,Food,CATCH WGT/#,01/01/26-01/31/26,4461,Winter Break
PORK BUTT GROUND FINE,Food,CATCH WGT/LB,01/01/26-01/31/26,538,Winter Break
PORK DICED,Food,LB,01/01/26-01/31/26,910,Winter Break
PORK FRITTER WHOLE MUSCLE,Food,40-4 OZ/CS,01/01/26-01/31/26,137,Winter Break
PORK HAM SMKD BNLS CARVE,Food,CATCH WGT/#,01/01/26-01/31/26,56,Winter Break
PORK LOIN BNLS MBG #414,Food,CATCH WGT/#,01/01/26-01/31/26,801,Winter Break
PORK RIB SPARE ST LOUIS,Food,LB,01/01/26-01/31/26,2142,Winter Break
PORK SAUSAGE ANDOUILLE,Food,CATCH WGT/#,01/01/26-01/31/26,320,Winter Break
PORK SAUSAGE CHORIZO LINK,Food,CATCH WGT/#,01/01/26-01/31/26,3,Winter Break
PORK SAUSAGE CHORIZO LOOSE BULK,Food,CATCH WGT/#,01/01/26-01/31/26,0,Winter Break
PORK SAUSAGE ITAL HOT ROPE,Food,CATCH WGT/#,01/01/26-01/31/26,0,Winter Break
PORK SAUSAGE ITAL LOOSE,Food,CATCH WGT/#,01/01/26-01/31/26,450,Winter Break
PORK SAUSAGE ITAL SWT ROPE,Food,CATCH WGT/#,01/01/26-01/31/26,2070,Winter Break
PORK SAUSAGE KIELBASA,Food,CATCH WGT/#,01/01/26-01/31/26,440,Winter Break
PORK SAUSAGE PATTY FC 2OZ,Food,10 LB/CASE,01/01/26-01/31/26,332,Winter Break
PORK SAUSAGE RAW 1OZ LINK,Food,CATCH WGT/#,01/01/26-01/31/26,384,Winter Break
PORK SAUSAGE RAW 2OZ LINK,Food,10#/CS,01/01/26-01/31/26,65,Winter Break
PORK SAUSAGE TOPPING,Food,10 #/CASE,01/01/26-01/31/26,34,Winter Break
PRETZEL BITES,Food,500 EA/CS,01/01/26-01/31/26,32,Winter Break
PRETZEL SOFT JUMBO 5.5OZ,Food,50 EA/CASE,01/01/26-01/31/26,19,Winter Break
PRETZEL STK SOFT BAVARIAN,Food,72-2.4oz/CS,01/01/26-01/31/26,9,Winter Break
PUDDING RTE CHOCOLATE,Food,6-#10 CN/CS,01/01/26-01/31/26,5,Winter Break
PUDDING RTE VANILLA,Food,6-#10 CN/CS,01/01/26-01/31/26,3,Winter Break
"PUFF PASTRY SHT 10""X15""",Food,20-12OZ/CS,01/01/26-01/31/26,2,Winter Break
PUMP MONIN SYRUP,Food,EACH,01/01/26-01/31/26,0,Winter Break
REGISTER TAPE MICROS SYSTEM,Food,50 ROLL/CS,01/01/26-01/31/26,9,Winter Break
REGISTER TAPE STICKY 80MM,Food,18 ROLLS/CS,01/01/26-01/31/26,26,Winter Break
REUSABLE SHOPPING BAG,Supply,200 EA/CS,01/01/26-01/31/26,3,Winter Break
RIBBON FOR 2GO LABEL PRINTER,Food,24 ROLLS/CS,01/01/26-01/31/26,0,Winter Break
RICE MILK KOSHER,Food,6-32 OZ/CS,01/01/26-01/31/26,23,Winter Break
ROLL CROISSANT ROUND 2.5OZ,Food,80 EA/CS,01/01/26-01/31/26,209,Winter Break
ROLL DINNER ASST,Food,96 EA/CS,01/01/26-01/31/26,4,Winter Break
ROLL GF HAMBURGER,Food,6-4 CT/CS,01/01/26-01/31/26,27,Winter Break
ROLL GF HOAGIE,Food,12 EA/CASE,01/01/26-01/31/26,30,Winter Break
ROLL HAMBURGER HAWAIIAN,Food,12-8PK/CS,01/01/26-01/31/26,74,Winter Break
ROLL HAWAIIAN ORIGINAL SWEET,Food,240 EA/CS,01/01/26-01/31/26,4,Winter Break
ROLL HOT DOG POTATO,Food,144 EA/CS,01/01/26-01/31/26,13,Winter Break
ROLL POTATO,Food,120 EA/CS,01/01/26-01/31/26,283,Winter Break
SAFTY BAG OPENER,Supply,6EA/BOX,01/01/26-01/31/26,3,Winter Break
SAUCE BBQ,Food,4-1GAL/CASE,01/01/26-01/31/26,35,Winter Break
SAUCE BBQ DISP PACK,Food,2-1.5GAL/CS,01/01/26-01/31/26,59,Winter Break
SAUCE BLACK BEAN FERMENTED,Food,6-2 LTR/CASE,01/01/26-01/31/26,0,Winter Break
SAUCE CATSUP,Food,3 GAL/CS,01/01/26-01/31/26,82,Winter Break
SAUCE CATSUP DISP PACK KOSHER,Food,2-1.5GAL/CS,01/01/26-01/31/26,205,Winter Break
SAUCE CATSUP PICKLE DISP PACK,Food,2-1.5 GAL/CS,01/01/26-01/31/26,40,Winter Break
SAUCE CHEESE CHEDDAR,Food,6/10 CN,01/01/26-01/31/26,9,Winter Break
SAUCE CHEESE NACHO,Food,4-107 OZ,01/01/26-01/31/26,2,Winter Break
SAUCE CHEESE QUESO BLANCO,Food,6-60 OZ/CS,01/01/26-01/31/26,134,Winter Break
SAUCE CHILI,Food,6-#10 CN/CS,01/01/26-01/31/26,2,Winter Break
SAUCE CHILI SRIRACHA KOSHER,Food,12-28 OZ/CS,01/01/26-01/31/26,36,Winter Break
SAUCE FISH,Food,12-25.4OZ/CS,01/01/26-01/31/26,1,Winter Break
SAUCE FRANKS BUFFALO DISP PACK,Food,2-1.5 GAL/CS,01/01/26-01/31/26,41,Winter Break
SAUCE FRANKS STINGIN HONEY GARLIC,Food,2 - 1 GAL/CS,01/01/26-01/31/26,6,Winter Break
SAUCE FZN HUNAN,Food,4-64OZ/CS,01/01/26-01/31/26,5,Winter Break
SAUCE FZN STIR FRY DARK,Food,6-4 LB/CS,01/01/26-01/31/26,2,Winter Break
SAUCE FZN THAI CHILI GARLIC,Food,6-4 LB/CS,01/01/26-01/31/26,10,Winter Break
SAUCE GF TAMARI SOY,Food,6-1.69 QT/CS,01/01/26-01/31/26,25,Winter Break
SAUCE HONEY MUSTARD DISP PACK,Food,2-1.5 GAL/CS,01/01/26-01/31/26,50,Winter Break
SAUCE HOT KOSHER,Food,4 GAL/CASE,01/01/26-01/31/26,38,Winter Break
SAUCE MUSTARD DIJON KOSHER,Food,6-48OZ/CASE,01/01/26-01/31/26,9,Winter Break
SAUCE MUSTARD WHL GRAIN,Food,GALLON,01/01/26-01/31/26,3,Winter Break
SAUCE MUSTARD YEL,Food,6-104 OZ/CS,01/01/26-01/31/26,8,Winter Break
SAUCE MUSTARD YEL DISP PACK,Food,2-1.5GAL/CS,01/01/26-01/31/26,11,Winter Break
SAUCE PASTA,Food,6-#10 CN/CS,01/01/26-01/31/26,247,Winter Break
SAUCE PIZZA GF,Food,6/10 CN,01/01/26-01/31/26,191,Winter Break
SAUCE RANCH DISP PACK,Food,2-1.5 GAL/CS,01/01/26-01/31/26,56,Winter Break
SAUCE REST A-1 15OZ,Food,12-15 OZ/CS,01/01/26-01/31/26,4,Winter Break
SAUCE SALSA,Food,4 GAL/CASE,01/01/26-01/31/26,34,Winter Break
SAUCE SOY,Food,4-1GAL/CS,01/01/26-01/31/26,35,Winter Break
SAUCE SWEET BABY RAY KOREAN BBQ,Food,4-64 OZ/CS,01/01/26-01/31/26,2,Winter Break
SAUCE SWEET BABY RAY NASHVILLE,Food,4-64 OZ/CS,01/01/26-01/31/26,6,Winter Break
SAUCE TABASCO,Food,12/12 OZ,01/01/26-01/31/26,5,Winter Break
SAUCE TACO,Food,4/GAL,01/01/26-01/31/26,1,Winter Break
SAUCE TERIYAKI,Food,6-5 LB/CS,01/01/26-01/31/26,29,Winter Break
SAUCE WORCESTERSHIRE,Food,4 GAL/CS,01/01/26-01/31/26,3,Winter Break
SAUSAGE BRATWURST,Food,CATCH WGT/#,01/01/26-01/31/26,230,Winter Break
SBC CLNR BARISTA MACHINE URNEX,Food,100 EA/JAR,01/01/26-01/31/26,1,Winter Break
SBC CUP HOT 12OZ,Supply,920 EA/CS,01/01/26-01/31/26,1,Winter Break
SBC CUP HOT 16OZ,Supply,920 EA/CS,01/01/26-01/31/26,2,Winter Break
SBC CUP HOT SLEEVE 12/16OZ,Supply,1380 EA/CS,01/01/26-01/31/26,0,Winter Break
SEAWEED SALAD,Food,4-4.4 #/CS,01/01/26-01/31/26,15,Winter Break
SEITAN BULK REF,Food,2-5 LB/CS,01/01/26-01/31/26,49,Winter Break
SHELL GF PIZZA,Food,20 EA/CS,01/01/26-01/31/26,10,Winter Break
SHELLS TACO,Food,200/CS,01/01/26-01/31/26,7,Winter Break
