Item Name,PSU Semester,Quantity Used
CEREAL COLD KIX,Summer Semester,4.333333333333333
CEREAL COLD KIX,Winter Break,3.0
CEREAL COLD KRAVE CHOC,Fall Semester,0.0
CEREAL COLD KRAVE CHOC,Spring Semester,0.0
CEREAL COLD KRAVE CHOC,Summer Semester,0.0
CEREAL COLD KRAVE CHOC,Winter Break,0.0
CEREAL COLD LIFE,Fall Semester,3.3333333333333335
CEREAL COLD LIFE,Spring Semester,3.0
CEREAL COLD LIFE,Summer Semester,2.6666666666666665
CEREAL COLD LIFE,Winter Break,2.5
CEREAL COLD LUCKY CHARMS,Fall Semester,21.666666666666668
CEREAL COLD LUCKY CHARMS,Spring Semester,17.0
CEREAL COLD LUCKY CHARMS,Summer Semester,11.333333333333334
CEREAL COLD LUCKY CHARMS,Winter Break,12.5
CEREAL COLD REESES PUFFS,Fall Semester,6.666666666666667
CEREAL COLD REESES PUFFS,Spring Semester,5.75
CEREAL COLD REESES PUFFS,Summer Semester,3.3333333333333335
CEREAL COLD REESES PUFFS,Winter Break,6.5
CEREAL COLD RICE CHEX,Fall Semester,3.6666666666666665
CEREAL COLD RICE CHEX,Spring Semester,3.75
CEREAL COLD RICE CHEX,Summer Semester,5.666666666666667
CEREAL COLD RICE CHEX,Winter Break,3.5
CEREAL COLD RICE KRISPIES,Fall Semester,4.666666666666667
CEREAL COLD RICE KRISPIES,Spring Semester,4.75
CEREAL COLD RICE KRISPIES,Summer Semester,4.0
CEREAL COLD RICE KRISPIES,Winter Break,3.0
CEREAL COLD SP K W/BERRIES,Fall Semester,6.0
CEREAL COLD SP K W/BERRIES,Spring Semester,5.0
CEREAL COLD SP K W/BERRIES,Summer Semester,4.0
CEREAL COLD SP K W/BERRIES,Winter Break,5.5
CEREAL COLD TRIX,Fall Semester,3.0
CEREAL COLD TRIX,Spring Semester,3.5
CEREAL COLD TRIX,Summer Semester,2.3333333333333335
CEREAL COLD TRIX,Winter Break,4.0
CHEESE AMER SHARP WHIT,Fall Semester,830.0
CHEESE AMER SHARP WHIT,Spring Semester,398.75
CHEESE AMER SHARP WHIT,Summer Semester,175.0
CHEESE AMER SHARP WHIT,Winter Break,647.5
CHEESE AMER YEL SLCD 160CT,Fall Semester,4020.0
CHEESE AMER YEL SLCD 160CT,Spring Semester,2813.5
CHEESE AMER YEL SLCD 160CT,Summer Semester,1566.6666666666667
CHEESE AMER YEL SLCD 160CT,Winter Break,3342.5
CHEESE ASIAGO WHEEL,Fall Semester,75.0
CHEESE ASIAGO WHEEL,Spring Semester,53.5
CHEESE ASIAGO WHEEL,Summer Semester,48.0
CHEESE ASIAGO WHEEL,Winter Break,47.5
CHEESE BLEU CRUMBLED,Fall Semester,55.0
CHEESE BLEU CRUMBLED,Spring Semester,51.75
CHEESE BLEU CRUMBLED,Summer Semester,33.333333333333336
CHEESE BLEU CRUMBLED,Winter Break,73.0
CHEESE CHED WHIT/JACK SHRD,Fall Semester,1873.0
CHEESE CHED WHIT/JACK SHRD,Spring Semester,1005.0
CHEESE CHED WHIT/JACK SHRD,Summer Semester,613.6666666666666
CHEESE CHED WHIT/JACK SHRD,Winter Break,1260.0
CHEESE CHEDDAR COLORED,Fall Semester,354.6666666666667
CHEESE CHEDDAR COLORED,Spring Semester,356.75
CHEESE CHEDDAR COLORED,Summer Semester,168.0
CHEESE CHEDDAR COLORED,Winter Break,175.0
CHEESE CHEDDAR MILD CUBED,Fall Semester,35.333333333333336
CHEESE CHEDDAR MILD CUBED,Spring Semester,38.5
CHEESE CHEDDAR MILD CUBED,Summer Semester,32.0
CHEESE CHEDDAR MILD CUBED,Winter Break,8.0
CHEESE CHEDDAR SHRD,Fall Semester,6913.333333333333
CHEESE CHEDDAR SHRD,Spring Semester,4550.0
CHEESE CHEDDAR SHRD,Summer Semester,2403.6666666666665
CHEESE CHEDDAR SHRD,Winter Break,4435.5
CHEESE CHEDDAR SLCD,Fall Semester,1989.3333333333333
CHEESE CHEDDAR SLCD,Spring Semester,1169.0
CHEESE CHEDDAR SLCD,Summer Semester,577.3333333333334
CHEESE CHEDDAR SLCD,Winter Break,1462.0
CHEESE CHEDDAR SMOKED,Fall Semester,124.0
CHEESE CHEDDAR SMOKED,Spring Semester,66.75
CHEESE CHEDDAR SMOKED,Summer Semester,19.0
CHEESE CHEDDAR SMOKED,Winter Break,90.5
CHEESE COLBY LONGHORN,Fall Semester,66.66666666666667
CHEESE COLBY LONGHORN,Spring Semester,149.0
CHEESE COLBY LONGHORN,Summer Semester,56.666666666666664
CHEESE COLBY LONGHORN,Winter Break,72.5
CHEESE CURDS BRD,Fall Semester,25.333333333333332
CHEESE CURDS BRD,Spring Semester,39.0
CHEESE CURDS BRD,Summer Semester,8.333333333333334
CHEESE CURDS BRD,Winter Break,18.5
CHEESE DOMESTIC GRATED,Fall Semester,729.6666666666666
CHEESE DOMESTIC GRATED,Spring Semester,640.0
CHEESE DOMESTIC GRATED,Summer Semester,335.0
CHEESE DOMESTIC GRATED,Winter Break,562.0
CHEESE FETA,Fall Semester,575.0
CHEESE FETA,Spring Semester,450.75
CHEESE FETA,Summer Semester,205.33333333333334
CHEESE FETA,Winter Break,301.0
CHEESE GOUDA SMOKED,Fall Semester,75.0
CHEESE GOUDA SMOKED,Spring Semester,37.75
CHEESE GOUDA SMOKED,Summer Semester,29.333333333333332
CHEESE GOUDA SMOKED,Winter Break,100.5
CHEESE MONTEREY JACK,Fall Semester,336.0
CHEESE MONTEREY JACK,Spring Semester,302.25
CHEESE MONTEREY JACK,Summer Semester,76.66666666666667
CHEESE MONTEREY JACK,Winter Break,246.0
CHEESE MOZZ,Fall Semester,273.0
CHEESE MOZZ,Spring Semester,169.75
CHEESE MOZZ,Summer Semester,76.66666666666667
CHEESE MOZZ,Winter Break,202.5
CHEESE MOZZ FRESH BALL 0.6OZ,Fall Semester,10.0
CHEESE MOZZ FRESH BALL 0.6OZ,Spring Semester,21.5
CHEESE MOZZ FRESH BALL 0.6OZ,Summer Semester,13.666666666666666
CHEESE MOZZ FRESH BALL 0.6OZ,Winter Break,11.5
CHEESE MOZZ FRESH SLCD 1OZ NO BRINE,Fall Semester,44.0
CHEESE MOZZ FRESH SLCD 1OZ NO BRINE,Spring Semester,34.75
CHEESE MOZZ FRESH SLCD 1OZ NO BRINE,Summer Semester,27.333333333333332
CHEESE MOZZ FRESH SLCD 1OZ NO BRINE,Winter Break,46.5
CHEESE PARM SHRD,Fall Semester,428.3333333333333
CHEESE PARM SHRD,Spring Semester,405.5
CHEESE PARM SHRD,Summer Semester,206.66666666666666
CHEESE PARM SHRD,Winter Break,491.5
CHEESE PEPPER JACK,Fall Semester,378.0
CHEESE PEPPER JACK,Spring Semester,347.0
CHEESE PEPPER JACK,Summer Semester,122.33333333333333
CHEESE PEPPER JACK,Winter Break,235.5
CHEESE PEPPER JACK SLCD,Fall Semester,398.3333333333333
CHEESE PEPPER JACK SLCD,Spring Semester,273.75
CHEESE PEPPER JACK SLCD,Summer Semester,108.0
CHEESE PEPPER JACK SLCD,Winter Break,223.5
CHEESE PIZZA BLND PROV-MOZZ,Fall Semester,14993.333333333334
CHEESE PIZZA BLND PROV-MOZZ,Spring Semester,10027.25
CHEESE PIZZA BLND PROV-MOZZ,Summer Semester,4174.333333333333
CHEESE PIZZA BLND PROV-MOZZ,Winter Break,9926.5
CHEESE PROV,Fall Semester,194.0
CHEESE PROV,Spring Semester,161.5
CHEESE PROV,Summer Semester,117.0
CHEESE PROV,Winter Break,154.0
CHEESE PROV SHARP,Fall Semester,14.666666666666666
CHEESE PROV SHARP,Spring Semester,30.5
CHEESE PROV SHARP,Summer Semester,15.333333333333334
CHEESE PROV SHARP,Winter Break,17.0
CHEESE PROV SLCD,Fall Semester,3825.3333333333335
CHEESE PROV SLCD,Spring Semester,2612.0
CHEESE PROV SLCD,Summer Semester,1144.0
CHEESE PROV SLCD,Winter Break,2675.0
CHEESE QUESO FRESCO,Fall Semester,6.333333333333333
CHEESE QUESO FRESCO,Spring Semester,2.75
CHEESE QUESO FRESCO,Summer Semester,5.0
CHEESE QUESO FRESCO,Winter Break,5.0
CHEESE ROMANO GRATED IMPORTED,Fall Semester,710.0
CHEESE ROMANO GRATED IMPORTED,Spring Semester,577.25
CHEESE ROMANO GRATED IMPORTED,Summer Semester,220.0
CHEESE ROMANO GRATED IMPORTED,Winter Break,422.5
CHEESE SWISS,Fall Semester,538.3333333333334
CHEESE SWISS,Spring Semester,472.5
CHEESE SWISS,Summer Semester,195.0
CHEESE SWISS,Winter Break,311.5
CHEESE SWISS SLCD,Fall Semester,176.66666666666666
CHEESE SWISS SLCD,Spring Semester,160.25
CHEESE SWISS SLCD,Summer Semester,57.0
CHEESE SWISS SLCD,Winter Break,112.0
CHEESESTICK MOZZ BTD,Fall Semester,446.3333333333333
CHEESESTICK MOZZ BTD,Spring Semester,353.25
CHEESESTICK MOZZ BTD,Summer Semester,65.66666666666667
CHEESESTICK MOZZ BTD,Winter Break,331.5
CHILES GREEN DICED,Fall Semester,11.333333333333334
CHILES GREEN DICED,Spring Semester,7.25
CHILES GREEN DICED,Summer Semester,3.3333333333333335
CHILES GREEN DICED,Winter Break,5.0
CHIPS TORTILLA WHIT TRIANGLE,Fall Semester,66.66666666666667
CHIPS TORTILLA WHIT TRIANGLE,Spring Semester,43.5
CHIPS TORTILLA WHIT TRIANGLE,Summer Semester,13.0
CHIPS TORTILLA WHIT TRIANGLE,Winter Break,38.5
CHIX 8-WAY/9-WAY BRD,Fall Semester,2.6666666666666665
CHIX 8-WAY/9-WAY BRD,Spring Semester,5.75
CHIX 8-WAY/9-WAY BRD,Summer Semester,1.3333333333333333
CHIX 8-WAY/9-WAY BRD,Winter Break,4.0
CHIX BNLS WING/BRST FRITTER,Fall Semester,1396.3333333333333
CHIX BNLS WING/BRST FRITTER,Spring Semester,1175.5
CHIX BNLS WING/BRST FRITTER,Summer Semester,356.3333333333333
CHIX BNLS WING/BRST FRITTER,Winter Break,998.5
"CHIX BRST FC DICED 3/4""",Fall Semester,35.333333333333336
"CHIX BRST FC DICED 3/4""",Spring Semester,22.75
"CHIX BRST FC DICED 3/4""",Summer Semester,10.333333333333334
"CHIX BRST FC DICED 3/4""",Winter Break,22.5
CHIX BRST FILET BRD 4OZ,Fall Semester,759.6666666666666
CHIX BRST FILET BRD 4OZ,Spring Semester,468.5
CHIX BRST FILET BRD 4OZ,Summer Semester,203.66666666666666
CHIX BRST FILET BRD 4OZ,Winter Break,473.5
CHIX BRST FILET BRD SLIDER,Fall Semester,105.33333333333333
CHIX BRST FILET BRD SLIDER,Spring Semester,67.0
CHIX BRST FILET BRD SLIDER,Summer Semester,40.666666666666664
CHIX BRST FILET BRD SLIDER,Winter Break,80.5
CHIX BRST FILET FC 4OZ,Fall Semester,2.0
CHIX BRST FILET FC 4OZ,Spring Semester,0.75
CHIX BRST FILET FC 4OZ,Summer Semester,2.3333333333333335
CHIX BRST FILET FC 4OZ,Winter Break,2.5
CHIX BRST NAT FILET SKNLS GF 4OZ,Fall Semester,1797.0
CHIX BRST NAT FILET SKNLS GF 4OZ,Spring Semester,1393.25
CHIX BRST NAT FILET SKNLS GF 4OZ,Summer Semester,486.0
CHIX BRST NAT FILET SKNLS GF 4OZ,Winter Break,1200.5
CHIX BRST SLCD MARINATED,Fall Semester,162.33333333333334
CHIX BRST SLCD MARINATED,Spring Semester,108.0
CHIX BRST SLCD MARINATED,Summer Semester,22.666666666666668
CHIX BRST SLCD MARINATED,Winter Break,92.5
CHIX BRST SPICY BRD 4OZ,Fall Semester,9.333333333333334
CHIX BRST SPICY BRD 4OZ,Spring Semester,9.0
CHIX BRST SPICY BRD 4OZ,Summer Semester,2.6666666666666665
CHIX BRST SPICY BRD 4OZ,Winter Break,5.0
CHIX BRST STRIP GRL FC,Fall Semester,1747.6666666666667
CHIX BRST STRIP GRL FC,Spring Semester,1004.5
CHIX BRST STRIP GRL FC,Summer Semester,576.6666666666666
CHIX BRST STRIP GRL FC,Winter Break,1098.0
CHIX BRST TENDER BRD,Fall Semester,2315.0
CHIX BRST TENDER BRD,Spring Semester,1763.25
CHIX BRST TENDER BRD,Summer Semester,488.3333333333333
CHIX BRST TENDER BRD,Winter Break,1579.0
CHIX BRST WHL BNLS 7-8OZ,Fall Semester,2.6666666666666665
CHIX BRST WHL BNLS 7-8OZ,Spring Semester,3.75
CHIX BRST WHL BNLS 7-8OZ,Summer Semester,0.6666666666666666
CHIX BRST WHL BNLS 7-8OZ,Winter Break,1.5
CHIX CHUNK TEMPURA BRD,Fall Semester,104.66666666666667
CHIX CHUNK TEMPURA BRD,Spring Semester,111.25
CHIX CHUNK TEMPURA BRD,Summer Semester,44.0
CHIX CHUNK TEMPURA BRD,Winter Break,107.0
CHIX DICED DARK MEAT,Fall Semester,262.0
CHIX DICED DARK MEAT,Spring Semester,153.25
CHIX DICED DARK MEAT,Summer Semester,80.66666666666667
CHIX DICED DARK MEAT,Winter Break,191.0
CHIX DRUMS BRD IQF,Fall Semester,53.666666666666664
CHIX DRUMS BRD IQF,Spring Semester,45.75
CHIX DRUMS BRD IQF,Summer Semester,11.666666666666666
CHIX DRUMS BRD IQF,Winter Break,54.5
CHIX DRUMSTICK,Fall Semester,7.0
CHIX DRUMSTICK,Spring Semester,4.75
CHIX DRUMSTICK,Summer Semester,7.0
CHIX DRUMSTICK,Winter Break,4.0
CHIX GF TENDER,Fall Semester,0.0
CHIX GF TENDER,Spring Semester,5.0
CHIX GF TENDER,Summer Semester,0.0
CHIX GF TENDER,Winter Break,7.5
CHIX HALAL THIGH BNLS SKNLS,Fall Semester,57040.666666666664
CHIX HALAL THIGH BNLS SKNLS,Spring Semester,36675.0
CHIX HALAL THIGH BNLS SKNLS,Summer Semester,22800.0
CHIX HALAL THIGH BNLS SKNLS,Winter Break,43694.0
CHIX QUARTER 8-10OZ,Fall Semester,12.666666666666666
CHIX QUARTER 8-10OZ,Spring Semester,3.0
CHIX QUARTER 8-10OZ,Summer Semester,7.666666666666667
CHIX QUARTER 8-10OZ,Winter Break,2.5
CHIX SAUSAGE BRKFST,Fall Semester,126.66666666666667
CHIX SAUSAGE BRKFST,Spring Semester,87.75
CHIX SAUSAGE BRKFST,Summer Semester,58.333333333333336
CHIX SAUSAGE BRKFST,Winter Break,123.0
CHIX STK SANDWICH BULK,Fall Semester,59.333333333333336
CHIX STK SANDWICH BULK,Spring Semester,56.25
CHIX STK SANDWICH BULK,Summer Semester,8.0
CHIX STK SANDWICH BULK,Winter Break,85.5
CHIX TENDER CLIPPED JUMBO,Fall Semester,615.6666666666666
CHIX TENDER CLIPPED JUMBO,Spring Semester,351.5
CHIX TENDER CLIPPED JUMBO,Summer Semester,110.0
CHIX TENDER CLIPPED JUMBO,Winter Break,440.0
CHIX THIGH BONE-IN,Fall Semester,59.666666666666664
CHIX THIGH BONE-IN,Spring Semester,40.25
CHIX THIGH BONE-IN,Summer Semester,32.0
CHIX THIGH BONE-IN,Winter Break,39.0
CHIX WHIT/DARK DICED FC,Fall Semester,82.0
CHIX WHIT/DARK DICED FC,Spring Semester,62.75
CHIX WHIT/DARK DICED FC,Summer Semester,14.0
CHIX WHIT/DARK DICED FC,Winter Break,70.5
CHIX WING FC,Fall Semester,78.33333333333333
CHIX WING FC,Spring Semester,63.0
CHIX WING FC,Summer Semester,56.666666666666664
CHIX WING FC,Winter Break,64.5
CHIX WING RAW MARINATED IQF,Fall Semester,0.0
CHIX WING RAW MARINATED IQF,Spring Semester,0.75
CHIX WING RAW MARINATED IQF,Summer Semester,0.0
CHIX WING RAW MARINATED IQF,Winter Break,0.0
CHOPSTICKS,Fall Semester,2.0
CHOPSTICKS,Spring Semester,0.5
CHOPSTICKS,Summer Semester,1.3333333333333333
CHOPSTICKS,Winter Break,1.5
CHUTNEY TAMARIND,Fall Semester,1.6666666666666667
CHUTNEY TAMARIND,Spring Semester,1.75
CHUTNEY TAMARIND,Summer Semester,1.0
CHUTNEY TAMARIND,Winter Break,1.5
CLNR ALCOHOL SWAB,Fall Semester,96.66666666666667
CLNR ALCOHOL SWAB,Spring Semester,60.5
CLNR ALCOHOL SWAB,Summer Semester,37.333333333333336
CLNR ALCOHOL SWAB,Winter Break,78.0
CLNR ALTO SHM COMBICLN CTPTAB,Fall Semester,10.333333333333334
CLNR ALTO SHM COMBICLN CTPTAB,Spring Semester,7.75
CLNR ALTO SHM COMBICLN CTPTAB,Summer Semester,3.0
CLNR ALTO SHM COMBICLN CTPTAB,Winter Break,4.5
CLNR ALTO SHM SCALE FREE,Fall Semester,2.6666666666666665
CLNR ALTO SHM SCALE FREE,Spring Semester,2.5
CLNR ALTO SHM SCALE FREE,Summer Semester,1.6666666666666667
CLNR ALTO SHM SCALE FREE,Winter Break,1.5
CLNR ALTO SHM SPRAY - COMBITHRM,Fall Semester,0.3333333333333333
CLNR ALTO SHM SPRAY - COMBITHRM,Spring Semester,1.25
CLNR ALTO SHM SPRAY - COMBITHRM,Summer Semester,0.6666666666666666
CLNR ALTO SHM SPRAY - COMBITHRM,Winter Break,1.0
CLNR DAWN ORIGINAL 5 GAL,Fall Semester,42.0
CLNR DAWN ORIGINAL 5 GAL,Spring Semester,36.25
CLNR DAWN ORIGINAL 5 GAL,Summer Semester,22.333333333333332
CLNR DAWN ORIGINAL 5 GAL,Winter Break,37.0
CLNR ECL APEX PRESOAK,Fall Semester,15.333333333333334
CLNR ECL APEX PRESOAK,Spring Semester,12.0
CLNR ECL APEX PRESOAK,Summer Semester,10.0
CLNR ECL APEX PRESOAK,Winter Break,9.5
CLNR ECL BATHROOM 66 HVY DTY,Fall Semester,0.0
CLNR ECL BATHROOM 66 HVY DTY,Spring Semester,0.25
CLNR ECL BATHROOM 66 HVY DTY,Summer Semester,0.0
CLNR ECL BATHROOM 66 HVY DTY,Winter Break,0.5
CLNR ECL DEGREASER ORANGE FORCE,Fall Semester,0.3333333333333333
CLNR ECL DEGREASER ORANGE FORCE,Spring Semester,0.75
CLNR ECL DEGREASER ORANGE FORCE,Summer Semester,1.0
CLNR ECL DEGREASER ORANGE FORCE,Winter Break,1.0
CLNR ECL DIP IT DESTAINER,Fall Semester,1.6666666666666667
CLNR ECL DIP IT DESTAINER,Spring Semester,2.5
CLNR ECL DIP IT DESTAINER,Summer Semester,1.3333333333333333
CLNR ECL DIP IT DESTAINER,Winter Break,-2.5
CLNR ECL GREASE CUTTER PLUS,Fall Semester,18.333333333333332
CLNR ECL GREASE CUTTER PLUS,Spring Semester,23.0
CLNR ECL GREASE CUTTER PLUS,Summer Semester,7.666666666666667
CLNR ECL GREASE CUTTER PLUS,Winter Break,17.0
CLNR ECL GREASE STRIP PLUS-GEL,Fall Semester,0.0
CLNR ECL GREASE STRIP PLUS-GEL,Spring Semester,0.0
CLNR ECL GREASE STRIP PLUS-GEL,Summer Semester,0.0
CLNR ECL GREASE STRIP PLUS-GEL,Winter Break,0.0
CLNR ECL GRSE XPRS FAST FOAM,Fall Semester,1.0
CLNR ECL GRSE XPRS FAST FOAM,Spring Semester,0.25
CLNR ECL GRSE XPRS FAST FOAM,Summer Semester,0.6666666666666666
CLNR ECL GRSE XPRS FAST FOAM,Winter Break,2.5
CLNR ECL HOME STYLE LAUNDRY DET PACKS,Fall Semester,6.666666666666667
CLNR ECL HOME STYLE LAUNDRY DET PACKS,Spring Semester,3.75
CLNR ECL HOME STYLE LAUNDRY DET PACKS,Summer Semester,4.0
CLNR ECL HOME STYLE LAUNDRY DET PACKS,Winter Break,1.5
CLNR ECL LIME AWAY DELIMING,Fall Semester,32.666666666666664
CLNR ECL LIME AWAY DELIMING,Spring Semester,33.75
CLNR ECL LIME AWAY DELIMING,Summer Semester,17.666666666666668
CLNR ECL LIME AWAY DELIMING,Winter Break,32.5
CLNR ECL MAXX DUAL ACTION,Fall Semester,12.666666666666666
CLNR ECL MAXX DUAL ACTION,Spring Semester,11.75
CLNR ECL MAXX DUAL ACTION,Summer Semester,9.0
CLNR ECL MAXX DUAL ACTION,Winter Break,12.5
CLNR ECL MONSOON,Fall Semester,-0.3333333333333333
CLNR ECL MONSOON,Spring Semester,0.0
CLNR ECL MONSOON,Summer Semester,0.6666666666666666
CLNR ECL MONSOON,Winter Break,0.0
CLNR ECL NO RINSE ALK FLR CLNR,Fall Semester,12.333333333333334
CLNR ECL NO RINSE ALK FLR CLNR,Spring Semester,12.75
CLNR ECL NO RINSE ALK FLR CLNR,Summer Semester,6.0
CLNR ECL NO RINSE ALK FLR CLNR,Winter Break,8.0
CLNR ECL OASIS PRO 66 BATH,Fall Semester,0.3333333333333333
CLNR ECL OASIS PRO 66 BATH,Spring Semester,0.5
CLNR ECL OASIS PRO 66 BATH,Summer Semester,0.0
CLNR ECL OASIS PRO 66 BATH,Winter Break,0.0
CLNR ECL OASIS QUAT SANITIZER,Fall Semester,60.333333333333336
CLNR ECL OASIS QUAT SANITIZER,Spring Semester,51.25
CLNR ECL OASIS QUAT SANITIZER,Summer Semester,38.666666666666664
CLNR ECL OASIS QUAT SANITIZER,Winter Break,50.5
CLNR ECL OVEN CLNR CLEAN IN PLACE,Fall Semester,2.3333333333333335
CLNR ECL OVEN CLNR CLEAN IN PLACE,Spring Semester,6.0
CLNR ECL OVEN CLNR CLEAN IN PLACE,Summer Semester,1.6666666666666667
CLNR ECL OVEN CLNR CLEAN IN PLACE,Winter Break,3.5
CLNR ECL PERMA BRITE POWDER,Fall Semester,0.3333333333333333
CLNR ECL PERMA BRITE POWDER,Spring Semester,0.0
CLNR ECL PERMA BRITE POWDER,Summer Semester,0.0
CLNR ECL PERMA BRITE POWDER,Winter Break,0.5
CLNR ECL POWER FORCE,Fall Semester,6.0
CLNR ECL POWER FORCE,Spring Semester,3.5
CLNR ECL POWER FORCE,Summer Semester,2.0
CLNR ECL POWER FORCE,Winter Break,2.5
CLNR ECL RAPID MULTI-SURFACE DIS,Fall Semester,3.3333333333333335
CLNR ECL RAPID MULTI-SURFACE DIS,Spring Semester,7.75
CLNR ECL RAPID MULTI-SURFACE DIS,Summer Semester,5.0
CLNR ECL RAPID MULTI-SURFACE DIS,Winter Break,1.0
CLNR ECL SMARTPOWER POT AND PAN SOAK,Fall Semester,10.333333333333334
CLNR ECL SMARTPOWER POT AND PAN SOAK,Spring Semester,3.25
CLNR ECL SMARTPOWER POT AND PAN SOAK,Summer Semester,6.666666666666667
CLNR ECL SMARTPOWER POT AND PAN SOAK,Winter Break,4.5
CLNR ECL SMRTPWR MANUAL DETERGENT,Fall Semester,1.6666666666666667
CLNR ECL SMRTPWR MANUAL DETERGENT,Spring Semester,3.75
CLNR ECL SMRTPWR MANUAL DETERGENT,Summer Semester,1.6666666666666667
CLNR ECL SMRTPWR MANUAL DETERGENT,Winter Break,2.5
CLNR ECL SMRTPWR RNSE ALL PUR,Fall Semester,20.333333333333332
CLNR ECL SMRTPWR RNSE ALL PUR,Spring Semester,13.5
CLNR ECL SMRTPWR RNSE ALL PUR,Summer Semester,12.333333333333334
CLNR ECL SMRTPWR RNSE ALL PUR,Winter Break,15.5
CLNR ECL SOLID METAL PRO,Fall Semester,3.6666666666666665
CLNR ECL SOLID METAL PRO,Spring Semester,4.25
CLNR ECL SOLID METAL PRO,Summer Semester,4.666666666666667
CLNR ECL SOLID METAL PRO,Winter Break,5.5
CLNR ECL SOLID POWER XL,Fall Semester,100.0
CLNR ECL SOLID POWER XL,Spring Semester,112.75
CLNR ECL SOLID POWER XL,Summer Semester,49.666666666666664
CLNR ECL SOLID POWER XL,Winter Break,68.0
CLNR ECL SOLITAIRE,Fall Semester,0.0
CLNR ECL SOLITAIRE,Spring Semester,0.25
CLNR ECL SOLITAIRE,Summer Semester,0.0
CLNR ECL SOLITAIRE,Winter Break,0.0
CLNR ECL TRUPOWER,Fall Semester,4.0
CLNR ECL TRUPOWER,Spring Semester,2.5
CLNR ECL TRUPOWER,Summer Semester,1.6666666666666667
CLNR ECL TRUPOWER,Winter Break,2.0
CLNR ECL TRUPOWER RINSE ADD AP 4-1GAL,Fall Semester,1.3333333333333333
CLNR ECL TRUPOWER RINSE ADD AP 4-1GAL,Spring Semester,1.75
CLNR ECL TRUPOWER RINSE ADD AP 4-1GAL,Summer Semester,0.6666666666666666
CLNR ECL TRUPOWER RINSE ADD AP 4-1GAL,Winter Break,2.5
CLNR ECL TRUPOWER RINSE ADD HD,Fall Semester,0.0
CLNR ECL TRUPOWER RINSE ADD HD,Spring Semester,0.0
CLNR ECL TRUPOWER RINSE ADD HD,Summer Semester,0.0
CLNR ECL TRUPOWER RINSE ADD HD,Winter Break,0.0
CLNR ECL WASH & WALK,Fall Semester,23.0
CLNR ECL WASH & WALK,Spring Semester,20.0
CLNR ECL WASH & WALK,Summer Semester,12.666666666666666
CLNR ECL WASH & WALK,Winter Break,17.0
CLNR ECL WIPE DISINFECT,Fall Semester,0.3333333333333333
CLNR ECL WIPE DISINFECT,Spring Semester,0.75
CLNR ECL WIPE DISINFECT,Summer Semester,1.3333333333333333
CLNR ECL WIPE DISINFECT,Winter Break,0.5
CLNR EVERSYS BALLS,Fall Semester,4.0
CLNR EVERSYS BALLS,Spring Semester,0.5
CLNR EVERSYS BALLS,Summer Semester,1.6666666666666667
CLNR EVERSYS BALLS,Winter Break,0.0
CLNR FRYER DEGREASER HP,Fall Semester,2.6666666666666665
CLNR FRYER DEGREASER HP,Spring Semester,1.25
CLNR FRYER DEGREASER HP,Summer Semester,1.0
CLNR FRYER DEGREASER HP,Winter Break,1.0
CLNR FRYER FILTER POWDER HP,Fall Semester,2.3333333333333335
CLNR FRYER FILTER POWDER HP,Spring Semester,1.25
CLNR FRYER FILTER POWDER HP,Summer Semester,0.3333333333333333
CLNR FRYER FILTER POWDER HP,Winter Break,1.0
CLNR KEATING KLENSER,Fall Semester,4.333333333333333
CLNR KEATING KLENSER,Spring Semester,3.25
CLNR KEATING KLENSER,Summer Semester,1.3333333333333333
CLNR KEATING KLENSER,Winter Break,4.0
CLNR STB URNEX 1PRO COLD BREW DISP,Fall Semester,0.0
CLNR STB URNEX 1PRO COLD BREW DISP,Spring Semester,0.25
CLNR STB URNEX 1PRO COLD BREW DISP,Summer Semester,0.0
CLNR STB URNEX 1PRO COLD BREW DISP,Winter Break,0.0
CLNR STB URNEX COFFEE URN PACKET,Fall Semester,1.6666666666666667
CLNR STB URNEX COFFEE URN PACKET,Spring Semester,0.75
CLNR STB URNEX COFFEE URN PACKET,Summer Semester,1.3333333333333333
CLNR STB URNEX COFFEE URN PACKET,Winter Break,1.5
CLNR STEAM WAND SCHAERER,Fall Semester,3.0
CLNR STEAM WAND SCHAERER,Spring Semester,8.75
CLNR STEAM WAND SCHAERER,Summer Semester,3.6666666666666665
CLNR STEAM WAND SCHAERER,Winter Break,0.5
CNDY M&M BULK PLAIN,Fall Semester,2.0
CNDY M&M BULK PLAIN,Spring Semester,2.0
CNDY M&M BULK PLAIN,Summer Semester,0.6666666666666666
CNDY M&M BULK PLAIN,Winter Break,1.5
CNDY M&M BULK PLAIN MINI,Fall Semester,17.333333333333332
CNDY M&M BULK PLAIN MINI,Spring Semester,15.75
CNDY M&M BULK PLAIN MINI,Summer Semester,13.666666666666666
CNDY M&M BULK PLAIN MINI,Winter Break,11.5
CNTR 4 CMP 6X6X1.5 PLA,Fall Semester,1.0
CNTR 4 CMP 6X6X1.5 PLA,Spring Semester,1.0
CNTR 4 CMP 6X6X1.5 PLA,Summer Semester,1.3333333333333333
CNTR 4 CMP 6X6X1.5 PLA,Winter Break,1.0
CNTR BOWL 24OZ PLSTC CLEAR,Fall Semester,13.666666666666666
CNTR BOWL 24OZ PLSTC CLEAR,Spring Semester,11.25
CNTR BOWL 24OZ PLSTC CLEAR,Summer Semester,5.666666666666667
